# Wordlist

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	COGID	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	EDITID	INFERRED_CLASS
244	16	man	puruṣ	pʊɾʊʂ	Nepali	192	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	9	9.P.C 9.Y.V 9.R.C 9.Y.V 9.S.c	2.0 1.5 1.75 1.3 0.8	0	42	man:42
245	16	man	ādamī	aːdmiː	Punjabi	-3	aː d m iː	7 1 4 7	XBCZ	ATMI	11	11.A.V 11.T.C 11.M.C 11.I.V	1.5 1.75 1.5 0.8	0	42	man:42
246	16	man	māṇhū	maɾd	Sindhi	192	m a ɾ d	4 7 5 1	AXLN	MART	13	13.M.C 13.A.V 13.R.c 13.T.c	2.0 1.5 1.1 0.8	0	42	man:42
247	16	man	puruṣ	None	Gujarati	256	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	42	man:42
248	16	man	puruṣ	pʊɾʊʂ	Marathi	-8	p ʊ ɾ ʊ ʂ	1 7 5 7 3	AXBYN	PYRYS	8	8.P.C 8.Y.V 8.R.C 8.Y.V 8.S.c	2.0 1.5 1.75 1.3 0.8	0	42	man:42
249	16	man	didlo	None	Konkani	192	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	42	man:42
250	16	man	mota	mɔtamanuʱ	Assamese	192	m ɔ t a m a n uʱ	4 7 1 7 4 7 4 7	AXBYBYBZ	MUTAMANY	1	1.M.C 1.U.V 1.T.C 1.A.V 1.M.C 1.A.V 1.N.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	0	42	man:42
251	16	man	puruś	None	Bengali	192	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	42	man:42
252	16	man	puruṣô	None	Oriya	-7	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	42	man:42
253	16	man	pirimiyā	None	Sinhalese	411	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	42	man:42
254	16	man	firihen̊	None	Dhivehi	123	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	42	man:42
255	16	man	murś	None	Romani	123	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	42	man:42
#
136	9	many	many	ˈmɛni	English	1396	ˈm ɛ n i	4 7 4 7	AXBZ	MENI	4	4.M.C 4.E.V 4.N.C 4.I.V	2.0 1.5 1.75 0.8	0	43	many:43
137	9	many	bahut	bəɦʊt	Hindi	51	b ə ɦ ʊ t	1 7 3 7 1	AXBYN	PEHYT	6	6.P.C 6.E.V 6.H.C 6.Y.V 6.T.c	2.0 1.5 1.75 1.3 0.8	0	43	many:43
138	9	many	bahut	bəɦoːt	Urdu	51	b ə ɦ oː t	1 7 3 7 1	AXBYN	PEHUT	15	15.P.C 15.E.V 15.H.C 15.U.V 15.T.c	2.0 1.5 1.75 1.3 0.8	0	43	many:43
139	9	many	dherai	None	Nepali	367	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	1	43	many:43
140	9	many	bahut	boːɦtᵊ	Punjabi	51	b oː ɦ tᵊ	1 7 3 1	AXLN	PUHT	11	11.P.C 11.U.V 11.H.c 11.T.c	2.0 1.5 1.1 0.8	0	43	many:43
141	9	many	ghaṇā	None	Sindhi	193	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	43	many:43
142	9	many	bahu	None	Gujarati	193	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	43	many:43
143	9	many	puṣkaḷ	None	Marathi	280	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	43	many:43
144	9	many	khūb	kʰuːb	Konkani	-5	kʰ uː b	1 7 1	AXN	KYP	7	7.K.C 7.Y.V 7.P.c	2.0 1.5 0.8	0	43	many:43
145	9	many	bohut	bɔɦut	Assamese	51	b ɔ ɦ u t	1 7 3 7 1	AXBYN	PUHYT	1	1.P.C 1.U.V 1.H.C 1.Y.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0	43	many:43
146	9	many	ônek	ɔnek	Bengali	51	ɔ n e k	7 4 7 1	XBYN	UNEK	2	2.U.V 2.N.C 2.E.V 2.K.c	1.5 1.75 1.3 0.8	0	43	many:43
147	9	many	ônekô	None	Oriya	51	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	43	many:43
148	9	many	goḍak	None	Sinhalese	51	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	43	many:43
149	9	many	baivaru	None	Dhivehi	51	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	43	many:43
150	9	many	but	bʌt	Romani	51	b ʌ t	1 7 1	AXN	PET	12	12.P.C 12.E.V 12.T.c	2.0 1.5 0.8	0	43	many:43
#
406	27	meat	meat	miːt	English	1410	m iː t	4 7 1	AXN	MIT	4	4.M.C 4.I.V 4.T.c	2.0 1.5 0.8	0	44	meat:44
407	27	meat	mā̃s	mɑːs	Hindi	-5	m ɑː s	4 7 3	AXN	MAS	6	6.M.C 6.A.V 6.S.c	2.0 1.5 0.8	0	44	meat:44
408	27	meat	gośt	ɡoːʃt	Urdu	-5	ɡ oː ʃ t	1 7 3 1	AXLN	KUST	15	15.K.C 15.U.V 15.S.c 15.T.c	2.0 1.5 1.1 0.8	0	44	meat:44
409	27	meat	māsu	mäsu	Nepali	124	m ä s u	4 7 3 7	AXBZ	MASY	9	9.M.C 9.A.V 9.S.C 9.Y.V	2.0 1.5 1.75 0.8	0	44	meat:44
410	27	meat	mās	None	Punjabi	124	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	44	meat:44
411	27	meat	gośt	ɡoːʃt	Sindhi	124	ɡ oː ʃ t	1 7 3 1	AXLN	KUST	13	13.K.C 13.U.V 13.S.c 13.T.c	2.0 1.5 1.1 0.8	0	44	meat:44
412	27	meat	mā̃s	None	Gujarati	124	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	44	meat:44
413	27	meat	mās	mɑːs	Marathi	124	m ɑː s	4 7 3	AXN	MAS	8	8.M.C 8.A.V 8.S.c	2.0 1.5 0.8	0	44	meat:44
414	27	meat	mās	mɑːs	Konkani	124	m ɑː s	4 7 3	AXN	MAS	7	7.M.C 7.A.V 7.S.c	2.0 1.5 0.8	0	44	meat:44
415	27	meat	moṅoh	maŋxɔ	Assamese	124	m a ŋ x ɔ	4 7 4 3 7	AXMBZ	MANGU	1	1.M.C 1.A.V 1.N.c 1.G.C 1.U.V	2.0 1.5 1.1 1.75 0.8	0	44	meat:44
416	27	meat	maṅś	None	Bengali	124	N o n e	0 7 4 7	AXBZ	0UNE	2	2.0.C 2.U.V 2.N.C 2.E.V	2.0 1.5 1.75 0.8	1	44	meat:44
417	27	meat	maṃsô	mãsɔ	Oriya	124	m ã s ɔ	4 7 3 7	AXBZ	MASU	10	10.M.C 10.A.V 10.S.C 10.U.V	2.0 1.5 1.75 0.8	0	44	meat:44
418	27	meat	mas	None	Sinhalese	124	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	44	meat:44
419	27	meat	mas	None	Dhivehi	124	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	44	meat:44
420	27	meat	mas	mas	Romani	124	m a s	4 7 3	AXN	MAS	12	12.M.C 12.A.V 12.S.c	2.0 1.5 0.8	0	44	meat:44
#
766	51	moon	moon	muːn	English	1429	m uː n	4 7 4	AXN	MYN	4	4.M.C 4.Y.V 4.N.c	2.0 1.5 0.8	0	45	moon:45
767	51	moon	cānd	tʃɑːnd	Hindi	52	t ʃ ɑː n d	1 3 7 4 1	ACXLN	TSANT	6	6.T.C 6.S.C 6.A.V 6.N.c 6.T.c	2.0 1.5 1.5 1.1 0.8	0	45	moon:45
768	51	moon	cānd	tʃɑːnd	Urdu	52	t ʃ ɑː n d	1 3 7 4 1	ACXLN	TSANT	15	15.T.C 15.S.C 15.A.V 15.N.c 15.T.c	2.0 1.5 1.5 1.1 0.8	0	45	moon:45
769	51	moon	jun	tʃəndɾəmɑː	Nepali	340	t ʃ ə n d ɾ ə m ɑː	1 3 7 4 1 5 7 4 7	ACXMBCYBZ	TSENTREMA	9	9.T.C 9.S.C 9.E.V 9.N.c 9.T.C 9.R.C 9.E.V 9.M.C 9.A.V	2.0 1.5 1.5 1.1 1.75 1.5 1.3 1.75 0.8	0	45	moon:45
770	51	moon	cand	tʃənd	Punjabi	52	t ʃ ə n d	1 3 7 4 1	ACXLN	TSENT	11	11.T.C 11.S.C 11.E.V 11.N.c 11.T.c	2.0 1.5 1.5 1.1 0.8	0	45	moon:45
771	51	moon	canḍu	None	Sindhi	52	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	45	moon:45
772	51	moon	candra	None	Gujarati	52	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	45	moon:45
773	51	moon	candra	tʃəndɾᵊ	Marathi	52	t ʃ ə n d ɾᵊ	1 3 7 4 1 5	ACXMBC	TSENTR	8	8.T.C 8.S.C 8.E.V 8.N.c 8.T.C 8.R.C	2.0 1.5 1.5 1.1 1.75 1.5	0	45	moon:45
774	51	moon	candra	tʃəndɾᵊ	Konkani	52	t ʃ ə n d ɾᵊ	1 3 7 4 1 5	ACXMBC	TSENTR	7	7.T.C 7.S.C 7.E.V 7.N.c 7.T.C 7.R.C	2.0 1.5 1.5 1.1 1.75 1.5	0	45	moon:45
775	51	moon	zün	zʊn	Assamese	340	z ʊ n	3 7 4	AXN	SYN	1	1.S.C 1.Y.V 1.N.c	2.0 1.5 0.8	0	45	moon:45
776	51	moon	cãdô	sãd	Bengali	52	s ã d	3 7 1	AXN	SAT	2	2.S.C 2.A.V 2.T.c	2.0 1.5 0.8	0	45	moon:45
777	51	moon	côndrô	dʒɔhnɔ	Oriya	-8	d ʒ ɔ h n ɔ	1 3 7 3 4 7	ACXBCZ	TSUHNU	10	10.T.C 10.S.C 10.U.V 10.H.C 10.N.C 10.U.V	2.0 1.5 1.5 1.75 1.5 0.8	0	45	moon:45
778	51	moon	haⁿda	None	Sinhalese	52	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	45	moon:45
779	51	moon	haⁿdu	həⁿdu	Dhivehi	52	h əⁿ d u	3 7 1 7	AXBZ	HETY	3	3.H.C 3.E.V 3.T.C 3.Y.V	2.0 1.5 1.75 0.8	0	45	moon:45
780	51	moon	ćhon	None	Romani	340	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	45	moon:45
#
946	63	mountain	mountain	ˈmaʊntɪn	English	1461	ˈm aʊ n t ɪ n	4 7 4 1 7 4	AXMBYN	MANTIN	4	4.M.C 4.A.V 4.N.c 4.T.C 4.I.V 4.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	46	mountain:46
947	63	mountain	pahāṛ	pəɦɑːɽ	Hindi	53	p ə ɦ ɑː ɽ	1 7 3 7 5	AXBYN	PEHAR	6	6.P.C 6.E.V 6.H.C 6.A.V 6.R.c	2.0 1.5 1.75 1.3 0.8	0	46	mountain:46
948	63	mountain	pahāṛ	pəɦɑːɽ	Urdu	53	p ə ɦ ɑː ɽ	1 7 3 7 5	AXBYN	PEHAR	15	15.P.C 15.E.V 15.H.C 15.A.V 15.R.c	2.0 1.5 1.75 1.3 0.8	0	46	mountain:46
949	63	mountain	pahāḍ	päːɽ	Nepali	53	p äː ɽ	1 7 5	AXN	PAR	9	9.P.C 9.A.V 9.R.c	2.0 1.5 0.8	0	46	mountain:46
950	63	mountain	pahāṛ	None	Punjabi	53	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
951	63	mountain	jabalu	dʒabal	Sindhi	53	d ʒ a b a l	1 3 7 1 7 5	ACXBYN	TSAPAL	13	13.T.C 13.S.C 13.A.V 13.P.C 13.A.V 13.L.c	2.0 1.5 1.5 1.75 1.3 0.8	0	46	mountain:46
952	63	mountain	parvat	None	Gujarati	53	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
953	63	mountain	ḍoṅgar	None	Marathi	53	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
954	63	mountain	doṅgar	None	Konkani	-6	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
955	63	mountain	pahar	paɦaɹ	Assamese	53	p a ɦ a ɹ	1 7 3 7 5	AXBYN	PAHAR	1	1.P.C 1.A.V 1.H.C 1.A.V 1.R.c	2.0 1.5 1.75 1.3 0.8	0	46	mountain:46
956	63	mountain	pahaṛ	pahaɽ	Bengali	53	p a h a ɽ	1 7 3 7 5	AXBYN	PAHAR	2	2.P.C 2.A.V 2.H.C 2.A.V 2.R.c	2.0 1.5 1.75 1.3 0.8	0	46	mountain:46
957	63	mountain	pôhaṛô	None	Oriya	-9	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
958	63	mountain	kanda	None	Sinhalese	-4	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
959	63	mountain	farubada	None	Dhivehi	-2	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
960	63	mountain	plaj	None	Romani	-8	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	46	mountain:46
#
1156	77	name	name	neɪm	English	1493	n eɪ m	4 7 4	AXN	NEM	4	4.N.C 4.E.V 4.M.c	2.0 1.5 0.8	0	49	name:49
1157	77	name	nām	nɑːm	Hindi	55	n ɑː m	4 7 4	AXN	NAM	6	6.N.C 6.A.V 6.M.c	2.0 1.5 0.8	0	49	name:49
1158	77	name	nām	naːma	Urdu	55	n aː m a	4 7 4 7	AXBZ	NAMA	15	15.N.C 15.A.V 15.M.C 15.A.V	2.0 1.5 1.75 0.8	0	49	name:49
1159	77	name	nām	näũ	Nepali	55	n ä ũ	4 7 7	AXZ	NAY	9	9.N.C 9.A.V 9.Y.V	2.0 1.5 0.8	0	49	name:49
1160	77	name	nām	näː	Punjabi	55	n äː	4 7	AX	NA	11	11.N.C 11.A.V	2.0 1.5	1	49	name:49
1161	77	name	nālo	nalo	Sindhi	55	n a l o	4 7 5 7	AXBZ	NALU	13	13.N.C 13.A.V 13.L.C 13.U.V	2.0 1.5 1.75 0.8	0	49	name:49
1162	77	name	nām	None	Gujarati	55	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	49	name:49
1163	77	name	nāv	nɑːʋ	Marathi	55	n ɑː ʋ	4 7 6	AXN	NAW	8	8.N.C 8.A.V 8.W.c	2.0 1.5 0.8	0	49	name:49
1164	77	name	nāuva	None	Konkani	55	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	49	name:49
1165	77	name	nam	nam	Assamese	55	n a m	4 7 4	AXN	NAM	1	1.N.C 1.A.V 1.M.c	2.0 1.5 0.8	0	49	name:49
1166	77	name	nam	nam	Bengali	55	n a m	4 7 4	AXN	NAM	2	2.N.C 2.A.V 2.M.c	2.0 1.5 0.8	0	49	name:49
1167	77	name	namô	namɔ	Oriya	55	n a m ɔ	4 7 4 7	AXBZ	NAMU	10	10.N.C 10.A.V 10.M.C 10.U.V	2.0 1.5 1.75 0.8	0	49	name:49
1168	77	name	nama	None	Sinhalese	55	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	49	name:49
1169	77	name	nan̊	nən	Dhivehi	55	n ə n	4 7 4	AXN	NEN	3	3.N.C 3.E.V 3.N.c	2.0 1.5 0.8	0	49	name:49
1170	77	name	anav	None	Romani	55	N o n e	0 7 4 7	AXBZ	0UNE	12	12.0.C 12.U.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	1	49	name:49
#
691	46	neck	neck	nɛk	English	1526	n ɛ k	4 7 1	AXN	NEK	4	4.N.C 4.E.V 4.K.c	2.0 1.5 0.8	0	50	neck:50
692	46	neck	gardan	ɡəɾdən	Hindi	56	ɡ ə ɾ d ə n	1 7 5 1 7 4	AXMBYN	KERTEN	6	6.K.C 6.E.V 6.R.c 6.T.C 6.E.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	50	neck:50
693	46	neck	gardan	ɡaɾdan	Urdu	56	ɡ a ɾ d a n	1 7 5 1 7 4	AXMBYN	KARTAN	15	15.K.C 15.A.V 15.R.c 15.T.C 15.A.V 15.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	50	neck:50
694	46	neck	gardan	None	Nepali	56	N o n e	0 7 4 7	AXBZ	0UNE	9	9.0.C 9.U.V 9.N.C 9.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
695	46	neck	gardan	None	Punjabi	56	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
696	46	neck	ɠicī	None	Sindhi	196	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
697	46	neck	gaḷũ	None	Gujarati	258	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
698	46	neck	gaḷā	None	Marathi	229	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
699	46	neck	gaḷo	None	Konkani	56	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
700	46	neck	diṅi	diŋi	Assamese	56	d i ŋ i	1 7 4 7	AXBZ	TINI	1	1.T.C 1.I.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	0	50	neck:50
701	46	neck	gôla	ɡɔla	Bengali	56	ɡ ɔ l a	1 7 5 7	AXBZ	KULA	2	2.K.C 2.U.V 2.L.C 2.A.V	2.0 1.5 1.75 0.8	0	50	neck:50
702	46	neck	bekô	None	Oriya	674	N o n e	0 7 4 7	AXBZ	0UNE	10	10.0.C 10.U.V 10.N.C 10.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
703	46	neck	bella	None	Sinhalese	312	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
704	46	neck	karu	None	Dhivehi	413	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	50	neck:50
705	46	neck	korr	kʰɔrː	Romani	599	kʰ ɔ rː	1 7 5	AXN	KUR	12	12.K.C 12.U.V 12.R.c	2.0 1.5 0.8	0	50	neck:50
#
1096	73	new	new	njuː	English	1531	n j uː	4 6 7	ACX	NJY	4	4.N.C 4.J.C 4.Y.V	2.0 1.5 1.5	0	53	new:53
1097	73	new	nayā	nəˈjaː	Hindi	57	n ə ˈj aː	4 7 6 7	AXBZ	NEJA	6	6.N.C 6.E.V 6.J.C 6.A.V	2.0 1.5 1.75 0.8	0	53	new:53
1098	73	new	nayā	niˈjɒː	Urdu	57	n i ˈj ɒː	4 7 6 7	AXBZ	NIJO	15	15.N.C 15.I.V 15.J.C 15.O.V	2.0 1.5 1.75 0.8	0	53	new:53
1099	73	new	nayā̃	nʌjä	Nepali	57	n ʌ j ä	4 7 6 7	AXBZ	NEJA	9	9.N.C 9.E.V 9.J.C 9.A.V	2.0 1.5 1.75 0.8	0	53	new:53
1100	73	new	navā̃	nəʋɑː	Punjabi	57	n ə ʋ ɑː	4 7 6 7	AXBZ	NEWA	11	11.N.C 11.E.V 11.W.C 11.A.V	2.0 1.5 1.75 0.8	0	53	new:53
1101	73	new	naõ	None	Sindhi	57	N o n e	0 7 4 7	AXBZ	0UNE	13	13.0.C 13.U.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	1	53	new:53
1102	73	new	navũ	None	Gujarati	57	N o n e	0 7 4 7	AXBZ	0UNE	5	5.0.C 5.U.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	1	53	new:53
1103	73	new	nave	nəˈviːn	Marathi	57	n ə ˈv iː n	4 7 3 7 4	AXBYN	NEBIN	8	8.N.C 8.E.V 8.B.C 8.I.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0	53	new:53
1104	73	new	navẽ	None	Konkani	57	N o n e	0 7 4 7	AXBZ	0UNE	7	7.0.C 7.U.V 7.N.C 7.E.V	2.0 1.5 1.75 0.8	1	53	new:53
1105	73	new	notun	nɔtun	Assamese	57	n ɔ t u n	4 7 1 7 4	AXBYN	NUTYN	1	1.N.C 1.U.V 1.T.C 1.Y.V 1.N.c	2.0 1.5 1.75 1.3 0.8	0	53	new:53
1106	73	new	nôtun	nɔtun	Bengali	57	n ɔ t u n	4 7 1 7 4	AXBYN	NUTYN	2	2.N.C 2.U.V 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0	53	new:53
1107	73	new	nua	nutɔnɔ	Oriya	57	n u t ɔ n ɔ	4 7 1 7 4 7	AXBYBZ	NYTUNU	10	10.N.C 10.Y.V 10.T.C 10.U.V 10.N.C 10.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	53	new:53
1108	73	new	alut	None	Sinhalese	57	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	53	new:53
1109	73	new	ā	None	Dhivehi	57	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	53	new:53
1110	73	new	nevo	ˈnevo	Romani	57	ˈn e v o	4 7 3 7	AXBZ	NEBU	12	12.N.C 12.E.V 12.B.C 12.U.V	2.0 1.5 1.75 0.8	0	53	new:53
#
1036	69	night	night	naɪt	English	1541	n aɪ t	4 7 1	AXN	NAT	4	4.N.C 4.A.V 4.T.c	2.0 1.5 0.8	0	54	night:54
1037	69	night	rāt	ɾɑːt	Hindi	58	ɾ ɑː t	5 7 1	AXN	RAT	6	6.R.C 6.A.V 6.T.c	2.0 1.5 0.8	0	54	night:54
1038	69	night	rāt	ɾɑːt	Urdu	58	ɾ ɑː t	5 7 1	AXN	RAT	15	15.R.C 15.A.V 15.T.c	2.0 1.5 0.8	0	54	night:54
1039	69	night	rāt	räti	Nepali	58	r ä t i	5 7 1 7	AXBZ	RATI	9	9.R.C 9.A.V 9.T.C 9.I.V	2.0 1.5 1.75 0.8	0	54	night:54
1040	69	night	rāt	None	Punjabi	58	N o n e	0 7 4 7	AXBZ	0UNE	11	11.0.C 11.U.V 11.N.C 11.E.V	2.0 1.5 1.75 0.8	1	54	night:54
1041	69	night	rāti	ɾɑːt	Sindhi	58	ɾ ɑː t	5 7 1	AXN	RAT	13	13.R.C 13.A.V 13.T.c	2.0 1.5 0.8	0	54	night:54
1042	69	night	rāt	räːt	Gujarati	58	r äː t	5 7 1	AXN	RAT	5	5.R.C 5.A.V 5.T.c	2.0 1.5 0.8	0	54	night:54
1043	69	night	rātra	None	Marathi	58	N o n e	0 7 4 7	AXBZ	0UNE	8	8.0.C 8.U.V 8.N.C 8.E.V	2.0 1.5 1.75 0.8	1	54	night:54
1044	69	night	rāt	ɾɑːt	Konkani	58	ɾ ɑː t	5 7 1	AXN	RAT	7	7.R.C 7.A.V 7.T.c	2.0 1.5 0.8	0	54	night:54
1045	69	night	rati	ɹati	Assamese	58	ɹ a t i	5 7 1 7	AXBZ	RATI	1	1.R.C 1.A.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	0	54	night:54
1046	69	night	ratri	rat	Bengali	58	r a t	5 7 1	AXN	RAT	2	2.R.C 2.A.V 2.T.c	2.0 1.5 0.8	0	54	night:54
1047	69	night	rati	ɔndʱaɾɔ	Oriya	58	ɔ n dʱ a ɾ ɔ	7 4 1 7 5 7	XMBYBZ	UNTARU	10	10.U.V 10.N.c 10.T.C 10.A.V 10.R.C 10.U.V	1.5 1.1 1.75 1.3 1.75 0.8	0	54	night:54
1048	69	night	rǣ	None	Sinhalese	58	N o n e	0 7 4 7	AXBZ	0UNE	14	14.0.C 14.U.V 14.N.C 14.E.V	2.0 1.5 1.75 0.8	1	54	night:54
1049	69	night	rēgaⁿḍu	None	Dhivehi	58	N o n e	0 7 4 7	AXBZ	0UNE	3	3.0.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	1	54	night:54
1050	69	night	rat	ɹæt	Romani	58	ɹ æ t	5 7 1	AXN	RET	12	12.R.C 12.E.V 12.T.c	2.0 1.5 0.8	1	54	night:54
#
586	39	nose	nose	nəʊz	English	1565	n əʊ z	4 7 3	AXN	NES	4	4.N.C 4.E.V 4.S.c	2.0 1.5 0.8	0	55	nose:55
587	39	nose	nāk	nɑːk	Hindi	59	n ɑː k	4 7 1	AXN	NAK	6	6.N.C 6.A.V 6.K.c	2.0 1.5 0.8	0	55	nose:55
588	39	nose	nāk	nɑːk	Urdu	59	n ɑː k	4 7 1	AXN	NAK	15	15.N.C 15.A.V 15.K.c	2.0 1.5 0.8	0	55	nose:55
589	39	nose	nāk	nɑːk	Nepali	59	n ɑː k	4 7 1	AXN	NAK	9	9.N.C 9.A.V 9.K.c	2.0 1.5 0.8	0	55	nose:55
